observer,data_from,trial,difficulty,targ,rt,accuracy,response
obs26,naa_cato,conj,easy,absent,0.91999,1,0
obs26,naa_cato,conj,hard,present,0.972695,1,1
obs26,naa_cato,conj,mid,present,1.32658,1,1
obs26,naa_cato,conj,easy,absent,1.02812,1,0
obs26,naa_cato,conj,easy,present,0.89964,1,1
obs26,naa_cato,conj,mid,present,1.08157,1,1
obs26,naa_cato,conj,easy,present,0.86238,1,1
obs26,naa_cato,conj,easy,present,1.03276,1,1
obs26,naa_cato,conj,easy,present,1.09752,1,1
obs26,naa_cato,conj,easy,present,1.021665,1,1
obs26,naa_cato,conj,easy,present,0.922135,1,1
obs26,naa_cato,conj,mid,present,0.89949,1,1
obs26,naa_cato,conj,mid,present,0.83619,1,1
obs26,naa_cato,conj,mid,absent,1.04338,1,0
obs26,naa_cato,conj,mid,present,1.72215,1,1
obs26,naa_cato,conj,easy,absent,1.052125,1,0
obs26,naa_cato,conj,hard,present,0.939045,1,1
obs26,naa_cato,conj,hard,present,1.05445,1,1
obs26,naa_cato,conj,mid,absent,1.62169,1,0
obs26,naa_cato,conj,easy,absent,0.94377,1,0
obs26,naa_cato,conj,mid,absent,1.03307,1,0
obs26,naa_cato,conj,mid,absent,1.011815,1,0
obs26,naa_cato,conj,hard,present,0.91537,1,1
obs26,naa_cato,conj,easy,absent,1.06174,1,0
obs26,naa_cato,conj,easy,absent,0.972365,1,0
obs26,naa_cato,conj,mid,present,1.12171,1,1
obs26,naa_cato,conj,easy,absent,1.134455,1,0
obs26,naa_cato,conj,hard,present,1.80541,1,1
obs26,naa_cato,conj,mid,present,0.908815,1,1
obs26,naa_cato,conj,mid,absent,1.26969,1,0
obs26,naa_cato,conj,easy,present,1.014475,1,1
obs26,naa_cato,conj,mid,absent,1.186855,1,0
obs26,naa_cato,conj,easy,absent,1.34723,1,0
obs26,naa_cato,conj,mid,present,1.24584,1,1
obs26,naa_cato,conj,hard,absent,1.270795,1,0
obs26,naa_cato,conj,easy,present,1.1401,1,1
obs26,naa_cato,conj,mid,absent,1.638175,1,0
obs26,naa_cato,conj,mid,absent,1.157855,1,0
obs26,naa_cato,conj,mid,absent,1.526115,1,0
obs26,naa_cato,conj,easy,present,0.9696,1,1
obs26,naa_cato,conj,hard,absent,1.511505,1,0
obs26,naa_cato,conj,hard,absent,1.46156,1,0
obs26,naa_cato,conj,easy,present,0.944785,1,1
obs26,naa_cato,conj,easy,present,1.05801,1,1
obs26,naa_cato,conj,mid,present,0.920375,1,1
obs26,naa_cato,conj,easy,absent,0.90606,1,0
obs26,naa_cato,conj,mid,absent,1.01163,1,0
obs26,naa_cato,conj,easy,absent,0.94715,1,0
obs26,naa_cato,conj,easy,present,1.069665,1,1
obs26,naa_cato,conj,hard,absent,1.163565,1,0
obs26,naa_cato,conj,hard,absent,1.322395,0,1
obs26,naa_cato,conj,hard,present,1.12672,1,1
obs26,naa_cato,conj,hard,absent,1.212395,1,0
obs26,naa_cato,conj,mid,present,1.322225,1,1
obs26,naa_cato,conj,hard,absent,0.997435,1,0
obs26,naa_cato,conj,mid,present,1.812155,1,1
obs26,naa_cato,conj,hard,absent,1.318705,1,0
obs26,naa_cato,conj,mid,present,1.07104,1,1
obs26,naa_cato,conj,easy,absent,0.95337,1,0
obs26,naa_cato,conj,easy,present,1.02076,1,1
obs26,naa_cato,conj,hard,absent,1.136145,1,0
obs26,naa_cato,conj,mid,absent,1.023595,1,0
obs26,naa_cato,conj,hard,present,1.11955,1,1
obs26,naa_cato,conj,hard,present,1.040745,0,0
obs26,naa_cato,conj,hard,absent,1.172005,1,0
obs27,naa_cato,ori,hard,present,5.5424,0,0
obs27,naa_cato,ori,mid,absent,6.5409,1,0
obs27,naa_cato,ori,mid,absent,6.2938,1,0
obs27,naa_cato,ori,easy,absent,2.7961,1,0
obs27,naa_cato,ori,hard,absent,10.1604,1,0
obs27,naa_cato,ori,easy,absent,3.5642,1,0
obs27,naa_cato,ori,hard,present,4.1508,1,1
obs27,naa_cato,ori,easy,absent,3.4674,1,0
obs27,naa_cato,ori,hard,present,12.3853,0,0
obs27,naa_cato,ori,hard,absent,15.7718,1,0
obs27,naa_cato,ori,mid,absent,3.3397,1,0
obs27,naa_cato,ori,mid,absent,2.3366,1,0
obs27,naa_cato,ori,easy,absent,3.6217,1,0
obs27,naa_cato,ori,hard,present,4.8718,1,1
obs27,naa_cato,ori,mid,absent,14.9091,1,0
obs27,naa_cato,ori,mid,present,2.3158,1,1
obs27,naa_cato,ori,mid,absent,12.6828,1,0
obs27,naa_cato,ori,mid,absent,6.6597,1,0
obs27,naa_cato,ori,hard,absent,14.6591,1,0
obs27,naa_cato,ori,mid,absent,7.6088,1,0
obs27,naa_cato,ori,hard,absent,19.3928,1,0
obs27,naa_cato,ori,easy,present,1.578,1,1
obs27,naa_cato,ori,easy,present,1.6784,1,1
obs27,naa_cato,ori,easy,absent,10.867,1,0
obs27,naa_cato,ori,hard,absent,17.2921,1,0
obs27,naa_cato,ori,mid,present,1.4825,1,1
obs27,naa_cato,ori,easy,absent,6.2516,1,0
obs27,naa_cato,ori,easy,absent,4.2448,1,0
obs27,naa_cato,ori,mid,present,1.5981,1,1
obs27,naa_cato,ori,mid,present,9.5202,0,0
obs27,naa_cato,ori,hard,absent,19.2315,1,0
obs27,naa_cato,ori,mid,absent,5.891,1,0
obs27,naa_cato,ori,easy,absent,2.6126,1,0
obs27,naa_cato,ori,mid,absent,3.5609,1,0
obs27,naa_cato,ori,easy,present,1.0788,1,1
obs27,naa_cato,ori,mid,present,1.5436,1,1
obs27,naa_cato,ori,easy,present,1.2455,1,1
obs27,naa_cato,ori,easy,present,0.7856,1,1
obs27,naa_cato,ori,mid,absent,3.4116,1,0
obs27,naa_cato,ori,hard,present,4.2278,1,1
obs27,naa_cato,ori,easy,absent,3.0268,1,0
obs27,naa_cato,ori,easy,absent,3.24,1,0
obs27,naa_cato,ori,mid,present,1.7637,1,1
obs27,naa_cato,ori,easy,present,1.0622,1,1
obs27,naa_cato,ori,easy,absent,2.6456,1,0
obs27,naa_cato,ori,mid,present,1.617,1,1
obs27,naa_cato,ori,hard,present,4.7182,1,1
obs27,naa_cato,ori,hard,present,6.2571,1,1
obs27,naa_cato,ori,easy,present,0.826,1,1
obs27,naa_cato,ori,hard,absent,2.6946,0,1
obs27,naa_cato,ori,hard,absent,5.7427,0,1
obs27,naa_cato,ori,mid,present,7.0519,1,1
obs27,naa_cato,ori,mid,absent,3.6705,1,0
obs27,naa_cato,ori,easy,present,0.7155,1,1
obs27,naa_cato,ori,hard,absent,6.2514,1,0
obs27,naa_cato,ori,mid,present,2.8701,1,1
obs27,naa_cato,ori,easy,present,1.1709,1,1
obs27,naa_cato,ori,hard,present,1.9227,1,1
obs27,naa_cato,ori,mid,present,0.8266,1,1
obs27,naa_cato,ori,hard,absent,2.5302,1,0
obs27,naa_cato,ori,hard,absent,5.2757,1,0
obs27,naa_cato,ori,easy,absent,2.1933,1,0
obs27,naa_cato,ori,mid,present,1.3432,1,1
obs27,naa_cato,ori,hard,absent,3.0624,1,0
obs27,naa_cato,ori,hard,present,0.9182,1,1
obs27,naa_cato,ori,mid,absent,2.6196,1,0
obs27,naa_cato,ori,easy,present,0.712,1,1
obs27,naa_cato,ori,hard,absent,1.4518,0,1
obs27,naa_cato,ori,mid,present,1.6268,1,1
obs27,naa_cato,ori,hard,present,1.6292,1,1
obs27,naa_cato,ori,hard,absent,4.0344,0,1
obs27,naa_cato,ori,easy,absent,1.6855,1,0
obs27,naa_cato,ori,mid,absent,5.4538,1,0
obs27,naa_cato,ori,hard,present,3.964,0,0
obs27,naa_cato,ori,hard,present,1.6989,1,1
obs27,naa_cato,ori,mid,absent,4.3148,1,0
obs27,naa_cato,ori,mid,absent,1.8817,1,0
obs27,naa_cato,ori,mid,present,1.1215,1,1
obs27,naa_cato,ori,easy,absent,1.6605,1,0
obs27,naa_cato,ori,easy,absent,1.2958,1,0
obs27,naa_cato,ori,easy,present,0.865,1,1
obs27,naa_cato,ori,easy,absent,1.5346,1,0
obs27,naa_cato,ori,mid,present,0.8566,1,1
obs27,naa_cato,ori,easy,absent,1.3632,1,0
obs27,naa_cato,ori,mid,absent,1.9279,1,0
obs27,naa_cato,ori,mid,present,1.311,1,1
obs27,naa_cato,ori,hard,present,2.6811,0,0
obs27,naa_cato,ori,easy,present,1.0014,1,1
obs27,naa_cato,ori,hard,present,1.1361,1,1
obs27,naa_cato,ori,easy,absent,1.2495,1,0
obs27,naa_cato,ori,mid,absent,2.8163,1,0
obs27,naa_cato,ori,mid,present,0.8305,1,1
obs27,naa_cato,ori,easy,present,0.8463,1,1
obs27,naa_cato,ori,easy,present,0.618,1,1
obs27,naa_cato,ori,easy,present,0.5323,1,1
obs27,naa_cato,ori,hard,present,1.712,0,0
obs27,naa_cato,ori,easy,present,1.3207,1,1
obs27,naa_cato,ori,easy,absent,1.7468,1,0
obs27,naa_cato,ori,mid,present,0.7556,1,1
obs27,naa_cato,ori,easy,present,0.926,1,1
obs27,naa_cato,ori,easy,present,0.4722,1,1
obs27,naa_cato,ori,easy,absent,1.7204,1,0
obs27,naa_cato,ori,easy,absent,1.7491,1,0
obs27,naa_cato,ori,mid,present,1.2617,1,1
obs27,naa_cato,ori,easy,absent,1.5631,1,0
obs27,naa_cato,ori,hard,absent,3.3448,1,0
obs27,naa_cato,ori,mid,absent,1.7177,1,0
obs27,naa_cato,ori,easy,present,0.7815,1,1
obs27,naa_cato,ori,hard,present,1.3624,1,1
obs27,naa_cato,ori,hard,absent,2.6477,1,0
obs27,naa_cato,ori,mid,present,1.5661,1,1
obs27,naa_cato,ori,hard,present,3.3348,0,0
obs27,naa_cato,ori,easy,absent,1.6006,1,0
obs27,naa_cato,ori,mid,absent,1.3904,1,0
obs27,naa_cato,ori,hard,present,1.1121,1,1
obs27,naa_cato,ori,mid,absent,1.7022,1,0
obs27,naa_cato,ori,hard,present,1.1626,0,0
obs27,naa_cato,ori,easy,present,0.8424,1,1
obs27,naa_cato,ori,mid,present,0.9621,1,1
obs27,naa_cato,ori,hard,present,0.7869,1,1
obs27,naa_cato,ori,hard,absent,1.9062,0,1
obs27,naa_cato,ori,mid,present,1.6196,1,1
obs27,naa_cato,ori,hard,absent,1.1273,0,1
obs27,naa_cato,ori,easy,present,0.9036,1,1
obs27,naa_cato,ori,mid,present,0.9157,1,1
obs27,naa_cato,ori,mid,absent,2.478,1,0
obs27,naa_cato,ori,hard,absent,1.5909,1,0
obs27,naa_cato,ori,mid,present,0.8441,1,1
obs27,naa_cato,ori,hard,absent,3.3727,1,0
obs27,naa_cato,ori,hard,absent,1.3038,1,0
obs27,naa_cato,ori,mid,absent,2.4334,1,0
obs27,naa_cato,ori,hard,absent,2.295,1,0
obs27,naa_cato,ori,mid,present,1.2481,1,1
obs27,naa_cato,ori,easy,present,0.566,1,1
obs27,naa_cato,ori,hard,absent,3.8123,0,1
obs27,naa_cato,ori,mid,present,1.1838,1,1
obs27,naa_cato,ori,hard,absent,3.7108,1,0
obs27,naa_cato,ori,mid,absent,3.2223,1,0
obs27,naa_cato,ori,hard,present,2.5034,1,1
obs27,naa_cato,ori,hard,present,1.0675,1,1
obs27,naa_cato,ori,easy,absent,2.0651,1,0
obs27,naa_cato,ori,hard,present,1.9558,1,1
obs27,naa_cato,ori,hard,present,4.5951,0,0
obs27,naa_cato,ori,hard,present,2.2189,1,1
obs27,naa_cato,ori,easy,absent,2.3444,1,0
obs27,naa_cato,ori,easy,present,0.7763,1,1
obs27,naa_cato,ori,hard,absent,1.1829,0,1
obs27,naa_cato,ori,easy,present,0.9946,1,1
obs27,naa_cato,ori,easy,present,4.0179,1,1
obs27,naa_cato,ori,mid,absent,1.9797,1,0
obs27,naa_cato,conj,easy,absent,1.2512,1,0
obs27,naa_cato,conj,easy,absent,1.1658,1,0
obs27,naa_cato,conj,mid,absent,1.1329,1,0
obs27,naa_cato,conj,hard,absent,1.6259,1,0
obs27,naa_cato,conj,hard,present,0.8752,1,1
obs27,naa_cato,conj,easy,absent,1.2268,1,0
obs27,naa_cato,conj,mid,present,1.1831,0,0
obs27,naa_cato,conj,hard,present,0.9595,1,1
obs27,naa_cato,conj,mid,absent,1.2273,1,0
obs27,naa_cato,conj,mid,absent,1.1425,1,0
obs27,naa_cato,conj,mid,absent,1.1672,1,0
obs27,naa_cato,conj,easy,present,0.7582,1,1
obs27,naa_cato,conj,easy,absent,0.9782,1,0
obs27,naa_cato,conj,hard,present,0.7609,1,1
obs27,naa_cato,conj,hard,absent,1.0592,1,0
obs27,naa_cato,conj,mid,present,1.5761,1,1
obs27,naa_cato,conj,easy,present,0.8262,1,1
obs27,naa_cato,conj,hard,present,0.9353,0,0
obs27,naa_cato,conj,easy,absent,1.1293,1,0
obs27,naa_cato,conj,easy,present,0.7288,1,1
obs27,naa_cato,conj,mid,absent,1.2241,1,0
obs27,naa_cato,conj,mid,present,0.8104,1,1
obs27,naa_cato,conj,hard,present,1.1672,1,1
obs27,naa_cato,conj,hard,present,0.7429,1,1
obs27,naa_cato,conj,hard,absent,1.2249,1,0
obs27,naa_cato,conj,easy,present,0.8451,1,1
obs27,naa_cato,conj,mid,present,0.5617,1,1
obs27,naa_cato,conj,hard,present,0.9337,0,0
obs27,naa_cato,conj,easy,absent,1.2638,1,0
obs27,naa_cato,conj,hard,present,1.0844,1,1
obs27,naa_cato,conj,easy,present,0.6094,1,1
obs27,naa_cato,conj,mid,present,0.5805,1,1
obs27,naa_cato,conj,easy,absent,0.8798,1,0
obs27,naa_cato,conj,mid,absent,1.3761,1,0
obs27,naa_cato,conj,easy,present,0.8941,0,0
obs27,naa_cato,conj,hard,absent,1.6996,1,0
obs27,naa_cato,conj,easy,absent,1.2825,1,0
obs27,naa_cato,conj,mid,absent,1.3096,1,0
obs27,naa_cato,conj,mid,present,0.9657,1,1
obs27,naa_cato,conj,mid,present,0.6991,1,1
obs27,naa_cato,conj,mid,absent,1.1264,1,0
obs27,naa_cato,conj,easy,present,1.1424,1,1
obs27,naa_cato,conj,mid,present,1.2101,1,1
obs27,naa_cato,conj,hard,present,0.681,1,1
obs27,naa_cato,conj,mid,absent,1.2275,1,0
obs27,naa_cato,conj,hard,absent,1.3787,1,0
obs27,naa_cato,conj,hard,present,1.3774,1,1
obs27,naa_cato,conj,mid,present,0.7596,1,1
obs27,naa_cato,conj,easy,present,0.4933,1,1
obs27,naa_cato,conj,mid,absent,1.1459,1,0
obs27,naa_cato,conj,hard,present,0.7772,1,1
obs27,naa_cato,conj,easy,present,0.6969,1,1
obs27,naa_cato,conj,hard,absent,1.2795,1,0
obs27,naa_cato,conj,hard,present,0.5433,1,1
obs27,naa_cato,conj,mid,present,0.8763,1,1
obs27,naa_cato,conj,hard,present,0.4887,1,1
obs27,naa_cato,conj,hard,absent,1.0948,1,0
obs27,naa_cato,conj,easy,absent,0.931,1,0
obs27,naa_cato,conj,hard,absent,1.0341,1,0
obs27,naa_cato,conj,easy,absent,1.1735,1,0
obs27,naa_cato,conj,hard,absent,1.3298,1,0
obs27,naa_cato,conj,mid,absent,1.6259,1,0
obs27,naa_cato,conj,easy,absent,0.9752,1,0
obs27,naa_cato,conj,mid,present,1.7594,1,1
obs27,naa_cato,conj,mid,present,1.4079,1,1
obs27,naa_cato,conj,mid,present,0.6265,1,1
obs27,naa_cato,conj,hard,absent,1.5198,1,0
obs27,naa_cato,conj,mid,present,1.0151,1,1
obs27,naa_cato,conj,easy,present,0.7421,1,1
obs27,naa_cato,conj,mid,absent,1.3248,1,0
obs27,naa_cato,conj,easy,absent,0.5951,0,1
obs27,naa_cato,conj,mid,present,1.1824,1,1
obs27,naa_cato,conj,easy,absent,0.8433,1,0
obs27,naa_cato,conj,hard,present,0.9805,1,1
obs27,naa_cato,conj,easy,present,0.6068,1,1
obs27,naa_cato,conj,mid,present,0.4487,1,1
obs27,naa_cato,conj,hard,absent,1.124,1,0
obs27,naa_cato,conj,easy,present,0.8059,1,1
obs27,naa_cato,conj,easy,present,0.9588,0,0
obs27,naa_cato,conj,hard,absent,1.2638,1,0
obs27,naa_cato,conj,mid,present,1.1167,1,1
obs27,naa_cato,conj,mid,absent,1.2613,1,0
obs27,naa_cato,conj,easy,present,0.7103,1,1
obs27,naa_cato,conj,easy,absent,0.9001,1,0
obs27,naa_cato,conj,hard,absent,1.1256,1,0
obs27,naa_cato,conj,mid,absent,1.0262,1,0
obs27,naa_cato,conj,hard,present,1.2128,1,1
obs27,naa_cato,conj,mid,absent,0.9105,1,0
obs27,naa_cato,conj,easy,present,0.7079,1,1
obs27,naa_cato,conj,easy,absent,1.1768,1,0
obs27,naa_cato,conj,easy,present,1.4097,1,1
obs27,naa_cato,conj,mid,absent,1.7325,1,0
obs27,naa_cato,conj,mid,absent,1.2629,1,0
obs27,naa_cato,conj,hard,absent,1.1189,1,0
obs27,naa_cato,conj,easy,present,0.7114,1,1
obs27,naa_cato,conj,hard,absent,0.9595,1,0
obs27,naa_cato,conj,easy,absent,1.079,1,0
obs27,naa_cato,conj,hard,absent,0.8387,1,0
obs27,naa_cato,conj,hard,present,1.1515,1,1
obs27,naa_cato,conj,easy,present,1.0257,1,1
obs27,naa_cato,conj,hard,absent,0.8781,1,0
obs27,naa_cato,conj,mid,absent,0.9256,1,0
obs27,naa_cato,conj,hard,absent,1.665,1,0
obs27,naa_cato,conj,mid,present,0.7063,1,1
obs27,naa_cato,conj,easy,absent,0.7582,1,0
obs27,naa_cato,conj,mid,absent,0.8174,1,0
obs27,naa_cato,conj,mid,absent,0.9478,1,0
obs27,naa_cato,conj,easy,absent,1.2722,1,0
obs27,naa_cato,conj,mid,absent,0.8633,1,0
obs27,naa_cato,conj,easy,present,0.9272,1,1
obs27,naa_cato,conj,easy,absent,0.7452,1,0
obs27,naa_cato,conj,mid,present,0.98,0,0
obs27,naa_cato,conj,hard,absent,0.9256,1,0
obs27,naa_cato,conj,mid,present,1.0936,1,1
obs27,naa_cato,conj,easy,present,0.8956,1,1
obs27,naa_cato,conj,hard,absent,1.2447,1,0
obs27,naa_cato,conj,hard,present,0.8569,0,0
obs27,naa_cato,conj,mid,absent,1.6057,1,0
obs27,naa_cato,conj,easy,absent,1.052,1,0
obs27,naa_cato,conj,hard,present,0.9773,1,1
obs27,naa_cato,conj,hard,absent,0.8796,1,0
obs27,naa_cato,conj,easy,present,0.6767,1,1
obs27,naa_cato,conj,mid,present,0.6368,1,1
obs27,naa_cato,conj,mid,absent,0.8699,1,0
obs27,naa_cato,conj,hard,present,0.8099,1,1
obs27,naa_cato,conj,hard,present,0.6759,1,1
obs27,naa_cato,conj,easy,absent,0.8957,1,0
obs27,naa_cato,conj,easy,present,0.688,1,1
obs27,naa_cato,conj,easy,present,0.534,1,1
obs27,naa_cato,conj,mid,absent,0.8314,1,0
obs27,naa_cato,conj,hard,absent,0.9933,1,0
obs27,naa_cato,conj,mid,present,0.8258,1,1
obs27,naa_cato,conj,easy,absent,0.8321,1,0
obs27,naa_cato,conj,mid,present,1.5737,1,1
obs27,naa_cato,conj,hard,present,0.649,1,1
obs27,naa_cato,conj,mid,absent,0.7914,1,0
obs27,naa_cato,conj,hard,present,0.5632,1,1
obs27,naa_cato,conj,easy,present,0.6048,1,1
obs27,naa_cato,conj,hard,absent,0.9436,1,0
obs27,naa_cato,conj,hard,present,1.5504,1,1
obs27,naa_cato,conj,easy,absent,0.9669,1,0
obs27,naa_cato,conj,easy,absent,3.1611,1,0
obs27,naa_cato,conj,hard,present,0.6192,1,1
obs27,naa_cato,conj,hard,present,0.6763,1,1
obs27,naa_cato,conj,easy,present,0.6279,1,1
obs27,naa_cato,conj,hard,absent,1.026,1,0
obs27,naa_cato,conj,easy,absent,0.697,0,1
obs27,naa_cato,conj,hard,absent,0.8612,1,0
obs27,naa_cato,conj,mid,present,0.5926,1,1
obs27,naa_cato,conj,mid,present,0.7406,1,1
obs27,naa_cato,tex,hard,absent,1.0508,1,0
obs27,naa_cato,tex,easy,present,0.5132,1,1
obs27,naa_cato,tex,hard,absent,0.7314,1,0
obs27,naa_cato,tex,easy,absent,1.1583,1,0
obs27,naa_cato,tex,mid,absent,0.5957,1,0
obs27,naa_cato,tex,mid,absent,0.4254,1,0
obs27,naa_cato,tex,easy,absent,0.7244,1,0
obs27,naa_cato,tex,easy,present,0.8121,1,1
obs27,naa_cato,tex,easy,present,0.7773,1,1
obs27,naa_cato,tex,hard,present,1.1295,0,0
obs27,naa_cato,tex,easy,absent,0.7992,1,0
obs27,naa_cato,tex,mid,present,1.0973,1,1
obs27,naa_cato,tex,mid,absent,1.0762,1,0
obs27,naa_cato,tex,mid,present,1.1584,1,1
obs27,naa_cato,tex,hard,absent,1.7002,1,0
obs27,naa_cato,tex,easy,absent,0.8675,1,0
obs27,naa_cato,tex,easy,present,0.5878,1,1
obs27,naa_cato,tex,mid,present,0.6914,0,0
obs27,naa_cato,tex,mid,present,0.521,1,1
obs27,naa_cato,tex,easy,present,0.909,1,1
obs27,naa_cato,tex,hard,absent,1.367,0,1
obs27,naa_cato,tex,easy,present,0.4733,0,0
obs27,naa_cato,tex,hard,absent,1.2634,1,0
obs27,naa_cato,tex,easy,absent,2.7421,1,0
obs27,naa_cato,tex,hard,present,1.9055,0,0
obs27,naa_cato,tex,mid,present,0.5683,1,1
obs27,naa_cato,tex,easy,absent,3.7587,1,0
obs27,naa_cato,tex,hard,absent,1.3841,1,0
obs27,naa_cato,tex,mid,present,0.9282,1,1
obs27,naa_cato,tex,mid,absent,1.0765,1,0
obs27,naa_cato,tex,hard,present,1.0985,0,0
obs27,naa_cato,tex,mid,absent,0.9365,1,0
obs27,naa_cato,tex,hard,absent,1.0022,1,0
obs27,naa_cato,tex,hard,present,0.8096,0,0
obs27,naa_cato,tex,hard,present,1.3998,1,1
obs27,naa_cato,tex,hard,present,2.4964,0,0
obs27,naa_cato,tex,mid,absent,1.4271,0,1
obs27,naa_cato,tex,easy,present,0.5999,1,1
obs27,naa_cato,tex,mid,absent,0.8078,1,0
obs27,naa_cato,tex,easy,absent,0.8066,1,0
obs27,naa_cato,tex,easy,absent,0.7915,1,0
obs27,naa_cato,tex,mid,absent,0.8372,1,0
obs27,naa_cato,tex,hard,present,0.982,1,1
obs27,naa_cato,tex,hard,present,1.0416,0,0
obs27,naa_cato,tex,hard,absent,0.9617,1,0
obs27,naa_cato,tex,easy,present,0.6483,1,1
obs27,naa_cato,tex,hard,absent,0.763,1,0
obs27,naa_cato,tex,hard,present,0.9445,0,0
obs27,naa_cato,tex,hard,present,1.1502,0,0
obs27,naa_cato,tex,easy,absent,1.3931,1,0
obs27,naa_cato,tex,hard,present,1.8089,0,0
obs27,naa_cato,tex,easy,present,0.9085,1,1
obs27,naa_cato,tex,hard,absent,0.6654,1,0
obs27,naa_cato,tex,mid,absent,1.1013,1,0
obs27,naa_cato,tex,easy,present,0.6592,1,1
obs27,naa_cato,tex,hard,present,0.6206,0,0
obs27,naa_cato,tex,mid,present,0.7064,1,1
obs27,naa_cato,tex,easy,present,0.5388,1,1
obs27,naa_cato,tex,hard,absent,1.6214,1,0
obs27,naa_cato,tex,mid,absent,0.9611,1,0
obs27,naa_cato,tex,mid,absent,0.7919,1,0
obs27,naa_cato,tex,hard,present,0.9718,0,0
obs27,naa_cato,tex,mid,present,0.6806,1,1
obs27,naa_cato,tex,mid,absent,1.2248000000000001,0,1
obs27,naa_cato,tex,hard,absent,0.6639,1,0
obs27,naa_cato,tex,easy,absent,1.1432,1,0
obs27,naa_cato,tex,hard,present,0.7755,0,0
obs27,naa_cato,tex,mid,present,1.0095,1,1
obs27,naa_cato,tex,easy,absent,1.3426,1,0
obs27,naa_cato,tex,mid,present,1.1825,1,1
obs27,naa_cato,tex,hard,present,0.6436,0,0
obs27,naa_cato,tex,easy,absent,1.7423,1,0
obs27,naa_cato,tex,easy,present,0.6868,1,1
obs27,naa_cato,tex,easy,present,0.4914,1,1
obs27,naa_cato,tex,easy,present,0.642,1,1
obs27,naa_cato,tex,hard,absent,0.8874,1,0
obs27,naa_cato,tex,hard,present,1.7378,0,0
obs27,naa_cato,tex,mid,absent,0.9087,1,0
obs27,naa_cato,tex,hard,absent,1.1663,1,0
obs27,naa_cato,tex,easy,absent,1.7774,1,0
obs27,naa_cato,tex,hard,present,1.6089,0,0
obs27,naa_cato,tex,mid,absent,1.2932,1,0
obs27,naa_cato,tex,easy,present,0.5583,1,1
obs27,naa_cato,tex,easy,absent,0.9513,1,0
obs27,naa_cato,tex,mid,present,0.667,1,1
obs27,naa_cato,tex,easy,present,0.762,0,0
obs27,naa_cato,tex,mid,present,1.0911,1,1
obs27,naa_cato,tex,mid,absent,1.0833,1,0
obs27,naa_cato,tex,mid,present,0.9922,0,0
obs27,naa_cato,tex,mid,absent,0.6313,0,1
obs27,naa_cato,tex,easy,present,0.8775,1,1
obs27,naa_cato,tex,hard,absent,1.4303,1,0
obs27,naa_cato,tex,hard,present,0.9648,0,0
obs27,naa_cato,tex,mid,present,1.0375,1,1
obs27,naa_cato,tex,easy,absent,2.3417,1,0
obs27,naa_cato,tex,hard,absent,0.6453,1,0
obs27,naa_cato,tex,mid,present,0.9776,1,1
obs27,naa_cato,tex,easy,absent,1.2834,1,0
obs27,naa_cato,tex,easy,absent,0.8996,1,0
obs27,naa_cato,tex,mid,absent,1.1256,1,0
obs27,naa_cato,tex,easy,present,0.5175,1,1
obs27,naa_cato,tex,mid,present,0.6763,0,0
obs27,naa_cato,tex,hard,present,1.3394,0,0
obs27,naa_cato,tex,mid,absent,0.6971,0,1
obs27,naa_cato,tex,easy,absent,1.0132,1,0
obs27,naa_cato,tex,easy,absent,0.6585,1,0
obs27,naa_cato,tex,mid,absent,0.6915,1,0
obs27,naa_cato,tex,mid,absent,0.6767,1,0
obs27,naa_cato,tex,mid,present,0.6816,0,0
obs27,naa_cato,tex,mid,present,0.966,0,0
obs27,naa_cato,tex,mid,present,0.8419,0,0
obs27,naa_cato,tex,mid,absent,1.4808,1,0
obs27,naa_cato,tex,hard,present,0.8094,0,0
obs27,naa_cato,tex,hard,absent,2.0243,1,0
obs27,naa_cato,tex,hard,present,1.9962,0,0
obs27,naa_cato,tex,hard,present,1.7237,0,0
obs27,naa_cato,tex,easy,absent,2.9091,1,0
obs27,naa_cato,tex,hard,present,0.8951,0,0
obs27,naa_cato,tex,hard,absent,2.1033,1,0
obs27,naa_cato,tex,mid,absent,1.596,1,0
obs27,naa_cato,tex,mid,present,1.5432,1,1
obs27,naa_cato,tex,mid,present,0.9167,0,0
obs27,naa_cato,tex,easy,present,0.7814,1,1
obs27,naa_cato,tex,easy,present,0.4922,1,1
obs27,naa_cato,tex,hard,absent,0.985,1,0
obs27,naa_cato,tex,mid,present,0.8961,1,1
obs27,naa_cato,tex,mid,absent,1.0545,1,0
obs27,naa_cato,tex,mid,absent,1.5341,1,0
obs27,naa_cato,tex,mid,present,0.6709,1,1
obs27,naa_cato,tex,hard,absent,0.7914,1,0
obs27,naa_cato,tex,hard,present,1.2182,0,0
obs27,naa_cato,tex,easy,present,0.5347,1,1
obs27,naa_cato,tex,hard,absent,0.7896,1,0
obs27,naa_cato,tex,easy,absent,1.1669,1,0
obs27,naa_cato,tex,hard,absent,1.0646,1,0
obs27,naa_cato,tex,hard,absent,1.459,1,0
obs27,naa_cato,tex,mid,present,0.7447,1,1
obs27,naa_cato,tex,easy,present,0.7152,1,1
obs27,naa_cato,tex,easy,absent,1.2001,1,0
obs27,naa_cato,tex,easy,absent,1.4094,1,0
obs27,naa_cato,tex,mid,absent,1.0606,1,0
obs27,naa_cato,tex,hard,absent,1.006,1,0
obs27,naa_cato,tex,mid,present,1.3361,1,1
obs27,naa_cato,tex,easy,present,0.7797,1,1
